Date,no,so2_roll_std_7,nh3,pm10_lag3,no2,pm2_5_roll_std_7,o3_lag2,co_lag2,pm10_roll_std_7,so2_lag3
2022-05-07,16.2,25.67066140836368,33.3,399.1,75.7,161.9230034541697,3.7,9.82,165.5236582140787,77.7
2022-05-08,138.3,31.35458499167228,8.1,200.3,113.7,184.9750742539062,169.4,9.21,116.48233669490244,74.4
2022-05-09,24.9,30.49583109681904,22.9,550.3,129.7,186.93136886747143,34.9,0.74,124.77289273678224,16.8
2022-05-10,161.5,34.99474790525554,35.0,258.1,135.4,177.3332120479357,159.3,8.47,172.14539259148324,35.6
2022-05-11,53.0,39.24936153560183,11.8,363.1,59.6,174.57517005576713,170.7,1.78,165.9992355117211,91.4
2022-05-12,175.4,37.49797454847518,0.4,218.7,23.5,168.60606665919744,177.6,4.44,166.22375482062245,16.3
2022-05-13,100.7,35.92512716615994,24.8,9.3,77.7,156.30687764778625,69.8,7.15,137.21348850813143,98.5
2022-05-14,111.3,37.6017920039027,21.5,321.4,4.6,152.17822258316545,41.8,5.89,156.8309326267341,3.5
2022-05-15,129.3,35.63483448216683,41.7,376.3,98.6,113.73910204205652,31.3,6.76,164.71956688349303,45.3
2022-05-16,53.5,33.379506116349724,7.8,412.5,71.9,128.33262399309223,77.5,8.64,187.735700742648,62.3
2022-05-17,150.0,25.710883372796037,33.5,486.1,142.8,131.2218822489313,43.8,4.86,162.46865778329297,18.8
2022-05-18,91.9,19.722781123312608,29.8,449.8,41.6,161.92973637911456,57.6,5.57,165.03276298099976,80.2
2022-05-19,114.7,24.34862859147757,5.9,74.0,103.0,173.01226078215495,170.0,5.81,197.2081846558047,39.4
2022-05-20,179.3,25.804456979367004,13.0,590.9,10.9,177.3488410691523,166.0,2.2,196.8414372752122,49.8
2022-05-21,11.1,25.33184519438705,18.9,289.7,77.8,195.08573939241617,145.7,3.64,199.0339071376434,63.2
2022-05-22,99.4,26.825139239864264,26.6,98.1,35.6,194.74085344374973,140.2,7.27,226.68117110455603,90.7
2022-05-23,174.5,33.74649893657412,16.8,406.0,89.6,176.34162326359055,115.2,5.18,221.38125055035212,33.8
2022-05-24,163.4,33.35969909650763,45.9,503.3,145.6,190.05702402424487,170.4,9.96,188.2694143533459,98.1
2022-05-25,64.6,35.199418285236675,48.7,14.8,15.7,180.14560248653893,0.9,7.2,188.4335691961477,91.8
2022-05-26,166.8,33.11774089373796,36.1,111.0,54.6,189.41890839391635,77.7,5.77,201.5313765007455,8.4
2022-05-27,59.8,35.896650593189385,36.7,63.4,86.1,169.9300332209589,162.3,1.61,188.1016252682864,58.9
2022-05-28,22.7,32.41742623666355,32.5,106.8,5.0,150.10520754901657,119.4,1.37,215.1697303459348,33.9
2022-05-29,15.3,26.90814180202883,26.3,416.1,39.4,143.46506460426093,101.3,3.99,199.3634656314214,35.7
2022-05-30,106.6,22.742670195450803,43.3,133.6,29.3,162.26331921264511,5.0,2.82,196.40958661502583,12.4
2022-05-31,44.0,24.81100946104744,3.2,596.7,29.9,153.61005516442944,2.5,1.31,180.5601364009856,81.3
2022-06-01,28.9,28.14622532418855,22.3,175.3,57.2,119.57917679851089,103.4,0.51,173.11536065652228,62.1
2022-06-02,41.4,28.22331862637184,46.0,352.4,133.7,107.2148288428869,90.7,0.06,182.34152414787744,38.9
2022-06-03,149.4,31.36261043557013,9.0,184.3,101.0,107.88188647113768,103.0,4.73,183.83767037149568,13.9
2022-06-04,170.6,28.339296291293323,41.6,158.9,65.2,113.73688935433395,103.6,0.34,116.31006589530809,4.9
2022-06-05,109.8,29.0924061438392,6.2,54.2,76.0,97.99780123869648,156.9,5.53,139.10106637501474,41.1
2022-06-06,172.9,30.01514696980583,1.0,388.7,99.9,93.58306216302996,37.3,4.45,137.38540506112398,86.1
2022-06-07,175.9,27.19641082762137,10.3,190.6,38.0,100.530009734123,35.0,2.01,180.7965417916208,59.8
2022-06-08,196.4,20.30334244122672,41.0,428.6,135.0,103.2486803789763,25.1,3.12,172.38727579825215,68.3
2022-06-09,90.2,20.266510024457403,44.7,337.4,29.7,96.64569066342032,157.3,4.57,161.50372397298668,25.0
2022-06-10,146.7,20.04698053501904,30.7,579.7,48.6,95.74984272024882,198.0,1.82,158.90637105511075,46.0
2022-06-11,164.0,20.29781832048537,28.9,238.0,134.1,101.46693573583002,188.3,9.31,152.2250792803362,66.9
2022-06-12,197.5,25.05756230305401,12.0,99.0,113.6,131.73070654793844,47.5,0.93,147.98697014714892,41.4
2022-06-13,7.9,30.58975085127141,34.2,307.3,1.9,115.86454735307672,95.0,5.5,174.44259527884512,85.2
2022-06-14,104.1,30.381103149349805,2.4,404.8,74.6,144.36591076315838,64.7,8.98,156.99152540063673,46.0
2022-06-15,185.1,30.776544872446596,15.8,292.0,146.7,145.41756951554908,113.7,7.87,171.29689625520462,94.0
2022-06-16,78.8,33.51912034304348,14.1,565.1,126.8,147.08932498250695,25.7,5.9,185.4475076544242,3.1
2022-06-17,128.1,31.85446070280684,45.7,149.9,57.2,161.9802339499367,12.8,3.45,186.3158940642262,59.7
2022-06-18,68.3,33.554554016378994,17.7,110.4,61.2,166.45026999363026,42.5,2.51,218.59261086278556,72.6
2022-06-19,23.4,27.37531908924701,21.5,26.1,96.5,152.51405868062827,137.2,7.57,234.174086647397,20.3
2022-06-20,24.1,24.708346382394417,35.9,189.6,37.1,180.81664614688972,69.2,4.11,207.1668225873823,26.3
2022-06-21,13.4,24.773738015045215,3.3,575.5,45.5,151.8457095996115,80.1,4.77,206.93974738464,73.9
2022-06-22,111.2,26.24124343743745,2.3,492.8,2.9,180.7617993250734,70.4,8.07,199.0876260774197,41.5
2022-06-23,22.0,26.943114678363187,9.0,151.3,49.6,196.59193777975744,98.5,2.93,202.5917146803948,82.8
2022-06-24,100.4,26.601691675530816,39.9,153.0,0.5,172.11372071146116,193.8,1.24,212.6486281348149,44.6
2022-06-25,82.9,32.77419862083733,2.0,303.4,31.1,142.96759373068727,31.3,6.6,210.825784543948,14.8
2022-06-26,98.8,35.359722849592565,15.5,9.3,110.6,119.47826461028676,94.9,6.02,194.4976606543114,78.8
2022-06-27,147.9,34.0035642389497,10.7,474.7,68.0,120.79948557127928,51.8,3.16,215.95368330578015,83.6
2022-06-28,149.7,34.82079975012193,24.8,566.7,138.3,99.78782490865304,159.4,1.06,216.2029899357146,4.5
2022-06-29,83.5,32.73392008008699,36.8,298.8,0.2,83.00989613981488,142.6,6.63,229.55778087859437,15.0
2022-06-30,113.2,29.885336426637892,15.5,590.9,101.8,70.45134085715776,103.6,2.77,168.76316597669145,74.2
2022-07-01,27.8,24.53130167571126,47.0,151.3,33.9,94.9677113048229,52.4,6.52,200.58231774131076,25.3
2022-07-02,95.7,21.575426939438326,26.1,557.7,2.3,105.21501567651605,88.7,1.86,213.41958672999,40.3
2022-07-03,77.9,21.76594106571521,46.8,313.5,67.4,119.35962266951718,183.6,4.97,224.2014049911369,55.3
2022-07-04,72.8,17.547540866918816,0.2,119.8,127.3,151.35013175069383,94.8,6.22,204.4507764719903,20.0
2022-07-05,196.2,19.749261589571592,20.4,40.0,116.5,180.4630934436127,14.7,3.96,195.92055241128392,24.5
2022-07-06,73.4,23.89530736955911,40.2,477.3,46.0,182.13874486487595,178.7,2.62,170.28885683421677,66.0
2022-07-07,174.2,22.143923169423346,43.7,475.4,123.3,189.06480748296715,10.3,7.36,176.05143864114993,49.0
2022-07-08,193.7,23.249086003539865,10.0,239.8,73.6,186.1146318548764,108.9,5.8,173.9500188204031,13.0
2022-07-09,154.5,26.182209517878583,5.7,164.8,79.8,174.7314551778569,142.3,7.57,168.51577430755827,2.3
2022-07-10,39.6,24.19791411711021,12.5,120.0,114.3,169.69968431656804,140.8,2.07,167.24014100061171,40.1
2022-07-11,108.0,27.25568529595939,47.8,140.8,110.2,154.49266279387786,164.5,5.07,150.29299638341246,55.0
2022-07-12,188.0,29.356933147206053,42.5,469.0,16.5,148.74568901316096,68.9,6.32,152.78489080122608,72.0
2022-07-13,13.9,23.829353647090468,45.1,470.0,73.1,139.7541753358715,97.3,9.88,149.7928092876472,31.3
2022-07-14,165.4,21.41773853163623,0.5,342.2,66.4,136.57185445241424,113.2,8.96,149.13627995896815,71.4
2022-07-15,77.6,23.813441582434283,23.3,369.8,146.2,125.64680656506954,74.4,6.38,136.94745777295742,88.7
2022-07-16,46.0,34.52655292876574,19.4,187.0,103.7,122.9369408622625,107.1,3.51,118.35596631308648,95.0
2022-07-17,10.8,34.629838496385226,24.9,123.3,106.5,116.03958684124014,194.2,1.97,87.04868096153133,77.0
2022-07-18,148.6,35.26090510142131,7.8,225.8,134.3,140.61887531636032,104.9,8.83,78.6919037403803,39.9
2022-07-19,198.1,35.639624817650144,0.7,298.0,121.0,126.5251979420926,194.6,5.57,55.09763628150521,0.9
2022-07-20,166.2,32.86677291589128,28.6,249.7,7.0,158.59041585165227,184.9,7.73,135.19614674700517,93.8
2022-07-21,93.2,32.00851077299225,38.4,225.2,31.9,170.47118455007214,140.5,6.13,123.16767510380264,84.3
2022-07-22,105.7,32.33753531851479,0.8,248.1,25.0,160.1995600731133,89.3,7.7,120.23826346051294,37.9
2022-07-23,83.1,25.807344838612337,11.1,557.6,130.1,180.48799986491647,126.3,4.69,121.4243503468007,40.8
2022-07-24,45.7,23.584276440842917,5.8,202.1,119.6,154.67675818884203,53.5,3.74,144.42918515248007,30.6
2022-07-25,155.4,19.586888228511185,28.8,289.9,130.4,168.8337488830499,75.1,1.65,136.32871863187685,62.7
2022-07-26,97.4,19.275533468005264,40.8,340.3,82.2,160.74659886796684,100.9,8.43,135.11777226165444,33.0
2022-07-27,127.6,18.93336686784424,27.8,526.2,26.0,145.86421115283244,7.6,5.8,131.8148069578424,84.4
2022-07-28,179.8,19.65243229827036,0.2,410.1,98.6,132.52676099925017,8.1,3.79,114.32272614964072,38.6
2022-07-29,199.8,21.39201007942221,24.5,256.6,16.8,121.31093265222378,51.2,9.51,130.33159906287392,53.3
2022-07-30,148.7,18.70515589731517,13.5,543.1,112.0,116.12683747072585,70.8,9.01,137.335640295002,49.3
2022-07-31,141.8,18.940244379174743,19.7,477.0,65.3,130.489379243056,28.3,2.86,156.92029217165646,80.4
2022-08-01,80.9,27.69733526807915,9.5,211.5,78.8,121.21184917718386,177.0,4.01,157.1422376611164,79.7
2022-08-02,147.7,28.74646976255558,2.9,535.2,143.6,136.02727492605857,199.6,3.09,159.29042359043152,49.3
2022-08-03,95.9,30.27143081867,15.3,171.3,30.4,137.00761362229542,97.3,6.04,149.82034638351416,31.3
2022-08-04,45.7,30.47319665354635,21.2,415.3,132.8,147.64516827274,80.8,2.99,145.78665756443377,0.6
2022-08-05,115.9,24.182155955717786,24.4,544.4,140.9,152.57658654559276,179.9,4.6,156.8295829722123,27.5
2022-08-06,167.4,23.016257194385084,22.0,345.5,80.3,157.12083157330127,7.0,4.89,158.39464276654934,70.3
2022-08-07,97.6,22.90388821222464,12.5,425.2,47.0,169.58228933807578,53.5,1.61,154.17863479928522,4.7
2022-08-08,50.7,29.45169572286755,45.9,158.6,45.8,180.2564192107085,56.3,8.04,177.36014074140033,29.1
2022-08-09,47.4,29.881535945733845,27.2,544.0,129.4,169.89014798084193,98.3,0.78,160.70252909379687,17.2
2022-08-10,25.6,25.92615888028353,38.3,191.9,99.0,177.83461417845513,86.1,2.74,160.38612782906057,27.1
2022-08-11,55.1,23.273712945847446,20.3,131.6,9.5,168.62049104423815,123.4,2.1,153.9676249209854,86.1
2022-08-12,153.9,28.651219536912865,20.1,442.9,19.5,188.45586448063335,65.9,3.12,151.23246376105172,21.4
2022-08-13,126.5,32.138420857878145,33.6,329.0,52.6,173.1058333038188,123.6,6.11,144.47431144209125,28.8
2022-08-14,17.8,29.92923399653008,17.9,340.1,123.5,173.37096752614715,40.0,7.28,137.10153693001104,36.2
2022-08-15,92.3,30.7335166816141,30.6,176.6,104.1,163.18786719606325,30.3,0.32,116.02715199469394,80.9
2022-08-16,88.6,28.63784542307957,17.2,517.3,112.3,162.2992474236578,183.6,8.23,129.23835859888115,95.3
2022-08-17,39.9,22.19112864358645,26.4,271.6,124.7,134.85526809633097,1.8,1.69,158.38547311934212,59.6
2022-08-18,17.6,25.401668486632403,7.1,252.8,130.4,174.9769835204183,27.8,1.59,184.3083622111379,91.0
2022-08-19,54.5,27.16669003796851,13.2,116.7,9.5,179.70800257772652,8.4,3.39,179.24086215666992,97.8
2022-08-20,54.3,25.01145451873732,45.7,526.5,135.5,194.01304448044573,140.1,6.27,154.8375492788044,80.0
2022-08-21,159.7,26.550374403243197,38.0,59.1,58.9,182.2604585803096,23.0,2.49,156.78587156950417,26.1
2022-08-22,180.5,35.356800383141824,4.6,301.4,95.1,165.33730889997483,197.9,7.06,166.59974704148016,48.8
2022-08-23,176.6,31.938743452636547,10.0,145.6,77.4,182.7335074963121,79.6,5.31,165.33915360338935,66.0
2022-08-24,135.0,34.90148038885077,0.2,309.1,53.9,183.43935808663875,141.8,7.8,124.53052981956776,93.4
2022-08-25,63.8,33.42687114113014,42.9,93.7,106.4,181.7166148023842,97.1,5.12,135.70143523120487,3.0
2022-08-26,40.4,34.443763690149495,16.8,129.3,100.9,143.94182687394766,108.1,2.92,127.3143484974598,32.7
2022-08-27,75.9,35.08066894079038,47.8,378.3,140.3,148.75442210313645,100.7,3.6,140.7537413864547,96.1
2022-08-28,153.1,34.23134180695752,12.3,6.5,10.8,177.40111799722868,189.2,1.59,131.27991359794854,71.8
2022-08-29,119.1,32.497523715185565,38.4,180.7,34.5,177.11259534141388,178.0,7.46,132.4997160823521,35.6
2022-08-30,69.7,35.81749373061795,7.5,19.8,30.4,162.17537538403408,172.7,7.67,134.07579235356854,34.9
2022-08-31,72.1,30.254185070593312,12.4,23.5,68.1,161.85612953072444,170.0,8.76,93.04059533854802,2.5
2022-09-01,54.7,27.386553878378493,7.0,178.8,55.0,165.2408847712938,193.3,8.64,158.46368068184387,77.3
2022-09-02,193.2,28.10176235788502,18.5,77.0,43.8,182.99953421746605,23.8,5.78,201.89122483819372,8.3
2022-09-03,147.6,28.18622595051223,27.6,233.1,71.3,177.8130264658705,15.3,2.71,198.28883574460724,65.9
2022-09-04,82.7,26.28376286752319,4.4,476.3,133.2,152.29132170503564,84.1,2.4,184.3817675109874,32.4
2022-09-05,146.3,25.859105424073235,18.5,499.3,13.8,168.1707862065624,48.1,9.85,181.69738316117477,53.6
2022-09-06,27.8,23.89110214922624,23.5,43.1,36.6,176.37399117189798,138.2,6.41,161.53870389829993,32.3
2022-09-07,70.1,22.900270324875656,2.5,372.2,88.3,180.1700757353345,113.5,2.48,157.83254537943745,77.8
2022-09-08,176.5,24.289876394047266,42.2,347.4,10.9,152.03186852636858,128.9,9.5,146.76736045605594,74.8
2022-09-09,121.8,25.010359758270077,10.7,206.7,110.4,112.38149313832744,120.3,1.18,138.0817856337652,16.1
2022-09-10,17.4,29.619917687419857,29.7,321.4,15.4,109.95821933807376,190.5,7.35,104.65830797682086,49.2
2022-09-11,40.3,28.23133180064478,22.1,388.2,100.9,102.5941170688787,134.4,1.46,118.08554405296782,22.5
2022-09-12,186.6,29.240089896285472,37.5,104.2,75.3,104.31653751922528,150.6,3.35,122.63099701368792,63.2
2022-09-13,23.4,27.28836312248801,9.1,225.4,127.3,104.13868500363184,123.2,9.52,121.71201568417342,96.4
2022-09-14,149.3,27.697653330201152,41.6,445.3,112.6,82.35706232185343,75.9,4.83,121.48583495715782,49.4
2022-09-15,138.5,26.81289668371233,21.6,391.2,86.9,92.88672056404393,12.7,8.1,139.8704689891252,17.1
2022-09-16,181.7,26.591584777000104,46.2,214.4,76.4,90.91092448367311,157.6,5.38,146.44862417861512,68.4
2022-09-17,59.9,23.188574772934995,26.4,276.8,14.8,158.21692763568674,35.7,9.95,161.0080373622322,65.9
2022-09-18,31.6,28.246710722961463,33.7,491.1,132.9,189.3661872065412,3.2,0.96,174.12543781779272,27.3
2022-09-19,39.0,27.12338650017912,44.7,77.8,5.7,200.35218990567577,61.0,5.5,179.05771748371004,54.7
2022-09-20,175.3,30.476970228120027,42.8,515.0,39.6,184.7787763529031,133.1,3.74,172.27182700880735,11.9
2022-09-21,42.4,31.267524610018175,46.2,538.9,60.7,185.5458947204681,17.4,3.57,209.3092983623813,84.4
2022-09-22,82.1,33.81624011090079,49.7,469.4,110.3,155.85353625088126,40.7,1.4,222.80099063642257,80.2
2022-09-23,33.1,34.09636902886259,35.9,520.8,89.9,114.25188546948952,38.9,7.2,192.1206986692033,14.6
2022-09-24,122.6,30.78771399979764,49.7,83.2,50.9,111.145683034218,143.8,2.55,214.5701705625408,18.0
2022-09-25,177.8,29.17720081877371,17.1,130.7,56.3,88.89733511459256,178.7,3.28,219.68789116337132,81.9
2022-09-26,7.6,31.73934766935495,48.6,379.9,136.2,90.75380091738506,151.0,9.9,218.12008051486032,35.4
2022-09-27,3.1,32.94463609783912,10.4,54.0,88.7,126.19128337567524,123.3,6.64,191.53120471858344,64.2
2022-09-28,9.6,32.481518554695754,10.6,566.7,4.2,150.8561235084608,1.2,0.54,184.03403541322396,73.0
2022-09-29,165.8,27.02171084781366,2.6,122.9,54.1,139.1558239289083,34.7,7.81,186.53263342732564,1.6
2022-09-30,170.2,27.298273100797186,38.4,334.7,8.1,136.93313105655756,180.9,0.28,207.60792718143247,6.8
2022-10-01,156.8,24.475964886860872,28.5,149.6,12.4,134.3319360674112,82.2,3.08,216.3850107034741,22.5
2022-10-02,36.1,14.231989453674808,18.7,427.1,13.3,139.01173126240616,85.8,7.81,189.03522473464,28.6
2022-10-03,169.5,24.7869397254355,14.2,13.2,40.6,142.59015694339786,186.5,7.5,176.23748587792326,22.2
2022-10-04,137.8,23.07955186492378,28.5,537.9,51.6,119.00824501248796,98.4,7.39,184.36516172298536,4.5
2022-10-05,172.2,22.770406860032647,26.3,382.0,95.6,100.45466402218206,30.6,7.62,173.94943572911052,40.1
2022-10-06,22.8,29.451396603637637,5.2,343.8,80.7,102.52722983258056,0.6,6.97,186.66366366632025,77.8
2022-10-07,56.6,28.932993195279536,34.3,163.4,125.6,111.92766796973302,147.7,7.07,126.95839025894588,22.9
2022-10-08,112.8,23.90737084985257,7.4,312.0,97.4,99.62167482650568,26.2,5.35,116.86315970072816,34.8
2022-10-09,142.4,23.822608309474973,48.8,516.4,141.9,99.4375803253092,191.0,3.75,114.66888148469997,83.4
2022-10-10,139.7,28.949422232905587,13.1,353.8,73.6,96.9898178259177,154.3,8.09,124.31189844595654,27.8
2022-10-11,50.8,26.099489139317186,20.2,204.2,33.4,119.995579283651,34.6,0.36,126.28761391589948,51.8
2022-10-12,27.4,25.247828760962,39.0,344.8,52.0,114.28507797441878,87.2,0.1,148.29051120785064,41.7
2022-10-13,75.1,26.582315997849527,48.0,185.7,100.2,110.83139919544004,76.0,5.33,137.12917094407518,99.0
2022-10-14,132.4,23.13172424759278,20.6,486.3,22.5,84.21363423149552,10.4,3.13,137.12917094407518,51.4
2022-10-15,129.6,22.775937595044017,31.8,557.4,22.5,71.33904961519958,163.9,6.18,148.8881555300585,42.2
2022-10-16,78.1,30.377756586655625,19.3,295.1,62.5,114.21762019016454,77.3,0.38,151.45559147973444,90.4
2022-10-17,41.7,30.292235371618293,42.3,353.8,29.9,113.93006208906834,172.0,0.12,189.56654441621475,58.2
2022-10-18,174.3,30.302420145372302,15.7,596.8,118.1,114.0472667257703,47.7,1.66,203.30681599142525,69.3
2022-10-19,102.8,35.11936109626036,4.3,312.6,46.2,118.54623168881838,23.5,9.57,185.5346059364661,8.9
2022-10-20,29.6,31.869047530106524,32.1,43.2,146.7,130.07057608046762,51.1,1.5,211.79596987936887,8.2
2022-10-21,3.5,31.44908205186217,37.4,127.9,98.5,138.28300346614913,69.0,9.47,223.68668457720628,51.8
2022-10-22,103.1,36.79327060625028,35.3,443.4,2.9,121.3439444601288,150.2,8.49,178.65778673739453,95.1
2022-10-23,76.0,33.07803184102998,10.3,42.1,124.0,113.8467746369569,148.9,9.19,203.663838340582,33.6
2022-10-24,199.6,27.52864309180891,21.5,472.8,55.3,119.03381072299612,55.6,9.21,184.1260567163281,45.9
2022-10-25,33.2,33.33920186435763,5.6,256.1,103.7,135.50918612333814,120.7,1.11,169.90008548443652,98.7
2022-10-26,90.6,33.83821452004766,20.1,502.2,58.7,150.6401088055647,181.5,2.81,182.42437180533545,74.5
2022-10-27,189.2,35.9213956670209,30.9,177.9,24.0,116.98134364891168,64.3,3.68,172.45306055630888,99.1
2022-10-28,104.4,38.12004846846472,10.4,310.0,135.0,161.29255879862998,32.1,0.79,174.39635754169117,19.8
2022-10-29,45.7,34.33092455720327,38.7,524.5,123.5,154.03804106530987,161.7,1.11,207.213098271412,25.4
2022-10-30,107.4,34.27345217233778,42.6,81.8,72.2,162.47882792477768,132.2,7.74,187.9399283459114,18.8
2022-10-31,21.8,33.65564411733018,49.0,486.6,103.7,160.68275013353542,61.6,3.62,191.0660082898294,91.3
2022-11-01,73.6,32.15642570755835,38.3,37.4,133.9,142.09585966288148,156.0,4.18,195.19677983292277,52.8
2022-11-02,34.4,28.49911443904056,0.9,242.4,39.9,128.97153248091675,8.6,8.89,175.93193489041485,73.9
2022-11-03,130.9,19.736297235586992,8.3,143.3,125.7,131.61162200816088,71.8,0.12,168.1980918299539,96.2
2022-11-04,11.4,31.03140498330845,32.8,372.9,12.6,121.30119145177024,34.5,8.17,126.2809151210462,89.8
2022-11-05,136.8,32.22172440775837,6.0,31.9,45.3,136.12698553364115,198.9,4.94,120.75340476319586,48.6
2022-11-06,48.1,32.65866034052995,21.3,233.8,100.8,132.1754317636403,174.6,7.92,137.11194244814806,91.2
2022-11-07,0.1,32.97873051933133,45.0,79.6,94.2,140.09604358643176,127.8,0.49,155.95486373886828,10.1
2022-11-08,71.4,32.713190873757114,1.7,293.2,100.8,150.11540481211358,134.2,7.2,135.99424882797464,96.0
2022-11-09,37.2,30.801182723117424,29.1,371.4,131.9,141.0701767274172,122.3,1.05,121.70110145449604,86.2
2022-11-10,194.7,31.43245214136268,42.5,15.4,106.3,140.88908673813145,62.2,9.53,136.62277576283617,98.9
2022-11-11,9.7,16.52268282147487,25.2,166.6,65.7,131.70472566276703,26.9,0.76,144.21693976189152,86.0
2022-11-12,48.4,31.7149656726766,44.1,210.0,5.9,126.18515307730485,162.1,0.52,204.6892836890644,73.8
2022-11-13,157.8,32.12277044329125,3.0,19.2,47.4,129.20818748936043,195.8,7.03,189.07498512494809,52.1
2022-11-14,82.3,29.67821070206545,46.0,21.6,98.2,109.61096139138128,131.6,6.68,177.57303393520027,95.9
2022-11-15,92.8,27.139814365789665,11.6,550.0,77.6,141.07113707022322,75.6,1.03,218.9289415051628,9.2
2022-11-16,88.8,26.60021482190374,32.5,171.5,70.2,148.50146383758224,135.6,9.83,218.76122773906792,47.7
2022-11-17,127.8,31.527946786485007,48.2,159.8,58.9,158.3288635960577,24.2,4.89,226.7720199839893,40.9
2022-11-18,96.2,29.75403934162315,8.3,528.2,95.4,146.89227021058343,73.7,6.74,212.6091002845583,45.4
2022-11-19,126.5,21.448853893234887,29.0,263.9,105.5,148.8869225764496,171.6,7.64,190.55978689364693,69.4
2022-11-20,55.2,29.590249359254457,5.2,589.6,24.8,166.7534578780472,76.9,9.14,188.9916198696443,96.2
2022-11-21,121.9,31.727590516772636,34.2,89.3,48.5,191.0238765928788,126.4,1.74,184.6044497219464,86.3
2022-11-22,79.8,32.344440900143255,45.2,309.4,33.9,175.51887566380347,51.9,2.83,180.5984575159561,56.5
2022-11-23,101.5,32.06996815001317,33.6,185.9,141.3,186.46419418828296,67.8,8.51,206.92814257726295,8.9
2022-11-24,32.6,28.76187953325916,17.7,198.4,22.0,172.95807501902203,27.6,8.35,181.69099618648644,24.4
2022-11-25,20.2,28.503032420127774,47.1,507.3,114.4,170.33296663831538,153.9,2.09,156.23895008546802,77.2
2022-11-26,8.0,29.332348468315026,45.4,585.1,132.0,168.23526610644006,28.5,9.95,190.7033772517881,59.0
2022-11-27,95.7,26.094489474837037,15.3,222.6,143.3,168.64235190824058,119.6,1.25,192.12963877350583,28.8
2022-11-28,21.2,23.480255129627185,1.5,342.2,48.8,149.34881988151088,38.2,1.22,218.17818951708267,85.1
2022-11-29,55.6,23.992340047448145,49.1,49.3,59.4,150.05418862467485,48.9,5.34,210.0313944786972,26.7
2022-11-30,196.1,31.10550402987196,16.0,172.1,12.3,142.30997187561408,7.6,1.07,123.05645626528784,71.4
2022-12-01,1.5,29.22417459830785,38.8,16.5,44.1,148.23016851215826,109.5,1.55,190.1963621904362,73.0
2022-12-02,146.6,27.30548523299896,47.2,3.8,138.0,145.13862831297322,128.4,4.97,207.59984631611755,81.1
2022-12-03,199.8,27.288441648783245,34.9,152.4,77.2,153.18357023674616,68.9,0.28,197.71511250859203,8.6
2022-12-04,134.2,27.08160507306263,31.4,519.2,16.8,106.7247349381528,168.6,9.56,207.4047320027738,51.5
2022-12-05,61.1,25.305523582995097,8.2,443.0,40.2,84.72425862762033,143.1,1.64,211.65701590297493,70.3
2022-12-06,16.5,29.998301539222076,7.0,198.9,94.3,88.96219100590606,70.8,7.42,175.70353548222144,26.8
2022-12-07,13.8,30.181435479762158,47.6,395.5,39.1,101.45789649852132,198.0,3.31,194.83422012914767,34.5
2022-12-08,59.1,33.418058990112854,0.9,576.7,51.1,94.42057887074002,171.9,5.93,204.35152486410604,55.8
2022-12-09,59.1,33.992961456328345,37.0,169.4,128.7,95.58698855467884,123.5,4.69,190.3144540715996,99.6
2022-12-10,164.3,36.88106366609905,38.0,62.6,21.8,91.60734790657416,19.8,4.5,206.9932918167701,7.8
2022-12-11,45.3,41.228267002143056,37.9,40.6,86.4,91.10829505907436,137.1,9.91,226.02293183277988,11.1
2022-12-12,52.2,41.127154741640645,17.3,287.3,64.9,106.27761489877057,199.4,8.53,192.48311366875447,74.4
2022-12-13,39.3,37.59120971209951,49.8,478.0,76.3,78.76506658592808,115.6,0.5,210.3295645273994,4.2
2022-12-14,49.7,38.88931791146566,41.6,540.5,53.1,116.65478170755812,92.3,7.07,215.97723425001408,91.5
2022-12-15,85.4,37.26172554346064,27.7,252.6,14.0,137.4574929967528,122.6,8.21,181.01242525096995,49.1
2022-12-16,1.5,35.700086701241865,47.8,525.7,43.3,158.59538364746194,84.2,9.27,179.03337544661724,80.2
2022-12-17,142.0,32.58115143102566,3.0,35.0,39.2,188.9546191423699,77.8,3.08,173.00117946198492,0.5
2022-12-18,93.3,26.924939757636857,19.4,376.5,28.7,190.58193713441145,113.6,2.39,160.8760273952457,24.6
2022-12-19,152.1,26.632919121875723,41.9,328.9,98.5,188.99086271689472,176.2,1.21,170.2772626937484,58.2
2022-12-20,133.0,19.21140534261057,5.2,285.7,24.5,189.7153168001239,46.5,9.11,136.13948379371237,24.8
2022-12-21,180.8,18.27858491969936,18.6,130.0,142.4,185.5926312166103,175.3,8.45,126.92692685913542,21.1
2022-12-22,125.4,20.90258585051362,34.1,130.1,100.0,169.7830478385085,99.5,1.56,179.80398586608965,44.5
2022-12-23,178.3,22.515846271755557,40.4,60.4,9.5,157.55164686086724,194.8,9.23,217.21734671587683,44.6
2022-12-24,53.6,26.582011461387417,6.6,348.0,116.4,128.98679334390326,116.3,3.99,240.990846496787,68.5
2022-12-25,139.5,23.014757170542723,46.7,588.0,142.4,148.01397134826723,165.4,9.95,262.1120398390185,76.5
2022-12-26,80.7,22.562653508249728,7.8,587.4,51.0,164.38126124232969,75.6,8.27,251.28839152313756,21.7
2022-12-27,70.2,22.33326581368615,22.3,584.3,29.6,168.32497197527235,63.9,8.07,207.8908401747694,89.2
2022-12-28,90.2,21.956526310394544,25.2,11.0,22.5,121.15236766351804,146.7,4.14,232.28625915123823,48.2
