Date,city,pm2_5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,hour,day,month,weekday,year,season_spring,season_summer,season_winter,pm2_5_roll_mean_7,pm2_5_roll_std_7,pm10_roll_mean_7,pm10_roll_std_7,no2_roll_mean_7,no2_roll_std_7,so2_roll_mean_7,so2_roll_std_7,co_roll_mean_7,co_roll_std_7,o3_roll_mean_7,o3_roll_std_7,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm10_lag1,pm10_lag2,pm10_lag3,no2_lag1,no2_lag2,no2_lag3,so2_lag1,so2_lag2,so2_lag3,co_lag1,co_lag2,co_lag3,o3_lag1,o3_lag2,o3_lag3,aqi_bucket_encoded
2023-09-27,Delhi,315.5,539.9,124.9,87.0,7.3,11.8,8.13,11.7,144.4,1.01,26.06,5.94,282.1,Very Poor,0,27,9,2,2023,False,False,False,258.0142857142857,158.35891121722437,387.8285714285715,162.68821627359986,54.157142857142865,31.06481703057061,43.385714285714286,41.34910029538843,4.471428571428571,3.5170604609125387,81.05714285714285,35.260358153922034,294.3,353.6,11.2,264.7,423.9,209.7,9.0,18.7,80.4,12.4,91.7,71.7,7.55,0.75,2.59,85.6,81.4,80.9,4
2023-09-28,Delhi,341.0,547.3,69.9,71.8,184.9,46.5,9.06,49.0,26.7,17.14,29.34,2.83,9.5,Very Poor,0,28,9,3,2023,False,False,False,297.7,134.39655253515008,383.9,157.67557409651803,54.50000000000001,31.273631065163716,49.114285714285714,38.45132978070798,5.214285714285714,3.8952229595700816,77.70000000000002,39.5461755420167,315.5,294.3,353.6,539.9,264.7,423.9,87.0,9.0,18.7,11.7,12.4,91.7,8.13,7.55,0.75,144.4,85.6,81.4,4
2023-09-29,Delhi,70.8,582.4,70.7,149.7,122.6,18.2,9.04,59.5,75.6,7.43,8.0,9.89,166.5,Severe,0,29,9,4,2023,False,False,False,245.1,141.73049542470847,439.5142857142857,147.48812865867592,69.9,46.7482619997791,43.75714285714286,32.87592113502202,5.32,4.001516379240916,83.84285714285714,34.374547616070856,341.0,315.5,294.3,547.3,539.9,264.7,71.8,87.0,9.0,49.0,11.7,12.4,9.06,8.13,7.55,26.7,144.4,85.6,5
2023-09-30,Delhi,424.4,48.3,97.0,147.9,190.6,4.4,1.92,88.6,151.7,5.05,15.93,1.65,199.7,Good,0,30,9,5,2023,False,False,False,258.68571428571425,155.0763513947396,373.74285714285713,203.50973651681312,80.64285714285714,55.348437410730284,54.94285714285714,32.91559190529909,5.577142857142857,3.6544480398810513,92.32857142857142,43.04779182434772,70.8,341.0,315.5,582.4,547.3,539.9,149.7,71.8,87.0,59.5,49.0,11.7,9.04,9.06,8.13,75.6,26.7,144.4,0
2023-10-01,Delhi,172.2,283.0,23.2,113.5,62.3,13.7,1.47,51.5,85.0,16.3,21.83,3.08,390.2,Moderate,0,1,10,6,2023,False,False,False,281.68571428571425,120.29106961271663,384.2142857142857,195.38591239366426,85.37142857142858,56.721122293954345,52.05714285714286,32.07641174564558,5.417142857142857,3.8274522173621532,92.91428571428573,42.89399447364117,424.4,70.8,341.0,48.3,582.4,547.3,147.9,149.7,71.8,88.6,59.5,49.0,1.92,9.04,9.06,151.7,75.6,26.7,2
2023-10-02,Delhi,473.7,205.5,108.2,20.4,44.5,25.4,2.12,69.9,102.5,13.35,5.85,2.25,283.5,Good,0,2,10,0,2023,False,False,False,298.84285714285716,139.31792008619306,353.0142857142857,205.1843433644598,85.61428571428571,56.39076249917273,48.942857142857136,28.43793576327559,5.612857142857143,3.5757783035572066,95.92857142857143,42.690893419468026,172.2,424.4,70.8,283.0,48.3,582.4,113.5,147.9,149.7,51.5,88.6,59.5,1.47,1.92,9.04,85.0,151.7,75.6,0
2023-10-03,Delhi,198.0,382.8,145.4,76.1,151.4,2.5,5.38,42.8,132.1,10.6,27.37,3.4,241.0,Good,0,3,10,1,2023,False,False,False,285.0857142857143,144.4995551154793,369.88571428571424,201.53533543418945,95.2,45.92943863507755,53.285714285714285,23.88384590550891,5.3028571428571425,3.472418534133014,102.57142857142857,44.39946374622532,473.7,172.2,424.4,205.5,283.0,48.3,20.4,113.5,147.9,69.9,51.5,88.6,2.12,1.47,1.92,102.5,85.0,151.7,0
2023-10-04,Delhi,134.5,200.9,37.0,116.7,165.2,36.1,3.06,17.0,17.3,18.68,8.99,5.04,241.5,Severe,0,4,10,2,2023,False,False,False,259.2285714285714,154.03009137054693,321.45714285714286,194.47920931848353,99.44285714285715,46.414934993773464,54.042857142857144,22.38264633913642,4.578571428571428,3.3093726926787266,84.41428571428571,50.06943274332248,198.0,473.7,172.2,382.8,205.5,283.0,76.1,20.4,113.5,42.8,69.9,51.5,5.38,2.12,1.47,132.1,102.5,85.0,5
2023-10-05,Delhi,91.9,325.1,27.8,145.3,36.3,19.4,9.37,35.9,197.7,12.62,13.95,1.29,65.6,Good,0,5,10,3,2023,False,False,False,223.6428571428571,160.62352315422592,289.7142857142857,167.77365137362207,109.94285714285716,47.422001122645895,52.17142857142857,23.39912493276291,4.622857142857143,3.3806444863157625,108.84285714285714,58.26250529980255,134.5,198.0,473.7,200.9,382.8,205.5,116.7,76.1,20.4,17.0,42.8,69.9,3.06,5.38,2.12,17.3,132.1,102.5,0
2023-10-06,Delhi,464.3,274.5,31.1,93.2,241.6,19.7,0.67,40.0,197.5,1.88,14.42,5.73,188.4,Moderate,0,6,10,4,2023,False,False,False,279.85714285714283,166.95014083195477,245.72857142857143,107.94391621401593,101.87142857142858,44.228072317843676,49.385714285714286,23.541553939890214,3.427142857142857,3.0187840503847276,126.25714285714285,64.54884086598962,91.9,134.5,198.0,325.1,200.9,382.8,145.3,116.7,76.1,35.9,17.0,42.8,9.37,3.06,5.38,197.7,17.3,132.1,2
2023-10-07,Delhi,198.7,210.4,4.4,81.9,122.8,12.5,1.64,7.8,47.0,16.35,22.27,0.05,74.1,Moderate,0,7,10,5,2023,False,False,False,247.6142857142857,155.80475419117164,268.8857142857143,68.83268188322762,92.44285714285715,39.569932067284896,37.84285714285715,20.753221207229156,3.3871428571428575,3.043833735525626,111.29999999999998,69.60323268354708,464.3,91.9,134.5,274.5,325.1,200.9,93.2,145.3,116.7,40.0,35.9,17.0,0.67,9.37,3.06,197.5,197.7,17.3,2
2023-10-08,Delhi,496.4,126.1,10.4,127.3,122.5,32.8,4.95,70.9,169.1,18.71,27.89,5.14,472.8,Satisfactory,0,8,10,6,2023,False,False,False,293.92857142857144,176.46654748408378,246.4714285714286,86.69811059620518,94.41428571428573,41.10776198284352,40.614285714285714,23.932782856117917,3.884285714285714,2.961603491032399,123.3142857142857,71.53834469642666,198.7,464.3,91.9,210.4,274.5,325.1,81.9,93.2,145.3,7.8,40.0,35.9,1.64,0.67,9.37,47.0,197.5,197.7,1
2023-10-09,Delhi,246.9,24.5,166.9,24.0,246.5,37.1,1.41,66.9,9.8,12.54,3.39,1.16,315.5,Good,0,9,10,0,2023,False,False,False,261.5285714285714,157.7911353053535,220.61428571428573,121.11419444159904,94.92857142857144,40.036013549707995,40.18571428571429,23.34048189815479,3.782857142857143,3.043132784296013,110.07142857142857,83.5973028728741,496.4,198.7,464.3,126.1,210.4,274.5,127.3,81.9,93.2,70.9,7.8,40.0,4.95,1.64,0.67,169.1,47.0,197.5,0
2023-10-10,Delhi,366.2,262.3,177.6,4.3,93.0,47.2,9.29,67.2,137.9,8.8,28.05,8.32,264.9,Satisfactory,0,10,10,1,2023,False,False,False,285.5571428571428,159.30415203987266,203.4,101.13609642456699,84.67142857142858,52.82022069516298,43.67142857142857,25.516511927620087,4.341428571428571,3.677809259923764,110.9,83.88029168602914,246.9,496.4,198.7,24.5,126.1,210.4,24.0,127.3,81.9,66.9,70.9,7.8,1.41,4.95,1.64,9.8,169.1,47.0,1
2023-10-11,Delhi,274.1,411.6,106.1,136.3,107.7,1.1,3.43,12.8,54.4,4.08,8.6,1.65,413.6,Severe,0,11,10,2,2023,False,False,False,305.5,145.37071002555277,233.5,128.04294852379056,87.47142857142858,55.26399413378534,43.07142857142857,26.285973083612067,4.394285714285714,3.658933620345588,116.2,77.94237187392574,366.2,246.9,496.4,262.3,24.5,126.1,4.3,24.0,127.3,67.2,66.9,70.9,9.29,1.41,4.95,137.9,9.8,169.1,5
2023-10-12,Delhi,415.4,448.7,23.9,54.3,238.5,10.6,1.53,32.9,121.3,15.08,29.14,1.43,445.7,Satisfactory,0,12,10,3,2023,False,False,False,351.7142857142857,114.23556697414693,251.15714285714287,149.50364384793096,74.47142857142858,49.829466325515796,42.642857142857146,26.44635180529671,3.2742857142857145,3.0274403772981757,105.28571428571429,69.52216501642785,274.1,366.2,246.9,411.6,262.3,24.5,136.3,4.3,24.0,12.8,67.2,66.9,3.43,9.29,1.41,54.4,137.9,9.8,1
2023-10-13,Delhi,7.9,211.2,147.2,136.7,196.1,28.0,3.59,63.7,165.4,17.46,10.42,0.11,48.6,Good,0,13,10,4,2023,False,False,False,286.5142857142857,160.24669969114737,242.1142857142857,149.77055149540422,80.6857142857143,54.9987402453132,46.02857142857143,27.54582329414713,3.6914285714285713,2.8015378429916575,100.70000000000002,63.196835363805974,415.4,274.1,366.2,448.7,411.6,262.3,54.3,136.3,4.3,32.9,12.8,67.2,1.53,3.43,9.29,121.3,54.4,137.9,0
2023-10-14,Delhi,317.0,388.9,139.9,128.6,149.1,39.0,9.48,21.8,132.3,16.68,14.28,7.27,474.2,Poor,0,14,10,5,2023,False,False,False,303.4142857142857,155.61318954993752,267.6142857142857,158.41707008790942,87.35714285714286,57.92511997233615,48.02857142857143,24.665205876951024,4.811428571428571,3.356835953550253,112.88571428571429,59.21495949987152,7.9,415.4,274.1,211.2,448.7,411.6,136.7,54.3,136.3,63.7,32.9,12.8,3.59,1.53,3.43,165.4,121.3,54.4,3
2023-10-15,Delhi,133.9,188.0,77.2,127.4,93.4,3.3,9.09,57.5,56.7,18.69,12.08,0.64,206.3,Very Poor,0,15,10,6,2023,False,False,False,251.6285714285714,140.24506781922508,276.45714285714286,150.7429252860945,87.3714285714286,57.93662383115186,46.11428571428572,23.062193345489924,5.402857142857143,3.7293552359879136,96.82857142857144,56.61335867931154,317.0,7.9,415.4,388.9,211.2,448.7,128.6,136.7,54.3,21.8,63.7,32.9,9.48,3.59,1.53,132.3,165.4,121.3,4
2023-10-16,Delhi,497.9,544.9,50.9,147.6,117.6,15.0,6.56,74.8,181.4,3.38,10.62,2.21,329.6,Severe,0,16,10,0,2023,False,False,False,287.4857142857143,168.14635914951626,350.8,133.06121398313803,105.02857142857144,54.11258985626556,47.24285714285714,24.403200414621615,6.13857142857143,3.2928125190654636,121.34285714285716,49.332438859329855,133.9,317.0,7.9,188.0,388.9,211.2,127.4,128.6,136.7,57.5,21.8,63.7,9.09,9.48,3.59,56.7,132.3,165.4,5
2023-10-17,Delhi,367.4,142.4,194.3,114.7,40.7,3.2,1.65,31.9,24.8,17.75,17.28,3.37,216.8,Very Poor,0,17,10,1,2023,False,False,False,287.65714285714284,168.24057038600864,333.67142857142863,152.63044382085803,120.8,31.02461388424873,42.2,23.20991167583359,5.047142857142858,3.3399836041798894,105.18571428571428,60.30636861259424,497.9,133.9,317.0,544.9,188.0,388.9,147.6,127.4,128.6,74.8,57.5,21.8,6.56,9.09,9.48,181.4,56.7,132.3,4
2023-10-18,Delhi,205.7,492.9,126.9,72.0,137.2,48.1,0.83,0.3,82.3,15.28,2.28,8.56,258.9,Poor,0,18,10,2,2023,False,False,False,277.8857142857143,171.12088737275207,345.2857142857143,162.33347804823825,111.61428571428573,34.942115399206585,40.41428571428571,26.144242742359637,4.675714285714286,3.6773262802515356,109.17142857142858,57.234188916698876,367.4,497.9,133.9,142.4,544.9,188.0,114.7,147.6,127.4,31.9,74.8,57.5,1.65,6.56,9.09,24.8,181.4,56.7,3
2023-10-19,Delhi,358.8,46.9,120.1,46.2,165.9,8.5,9.97,54.4,41.4,16.77,20.78,6.14,225.1,Good,0,19,10,3,2023,False,False,False,269.8,164.75913732880898,287.8857142857143,188.58647378653026,110.45714285714287,37.21656697148324,43.48571428571428,26.376215837469157,5.881428571428572,3.853441875221976,97.75714285714287,62.16694880569192,205.7,367.4,497.9,492.9,142.4,544.9,72.0,114.7,147.6,0.3,31.9,74.8,0.83,1.65,6.56,82.3,24.8,181.4,0
2023-10-20,Delhi,79.4,360.9,59.3,109.3,222.1,48.0,8.65,33.1,90.3,2.83,4.19,6.8,172.5,Moderate,0,20,10,4,2023,False,False,False,280.0142857142857,147.0848216571131,309.27142857142854,186.9215942071756,106.54285714285716,35.39264787790763,39.114285714285714,24.965671669409527,6.604285714285715,3.8264598832465473,87.02857142857144,54.562982393001995,358.8,205.7,367.4,46.9,492.9,142.4,46.2,72.0,114.7,54.4,0.3,31.9,9.97,0.83,1.65,41.4,82.3,24.8,2
2023-10-21,Delhi,110.4,331.9,71.2,30.2,127.9,11.9,4.66,36.5,137.2,18.78,27.0,4.9,97.2,Very Poor,0,21,10,5,2023,False,False,False,250.49999999999997,158.6962927523303,301.12857142857143,184.09476467556593,92.48571428571428,43.73085975873461,41.214285714285715,23.860317724304473,5.9157142857142855,3.652450579829275,87.72857142857143,55.26746222645273,79.4,358.8,205.7,360.9,46.9,492.9,109.3,46.2,72.0,33.1,54.4,0.3,8.65,9.97,0.83,90.3,41.4,82.3,4
2023-10-22,Delhi,173.0,216.6,77.3,90.0,140.5,14.6,9.45,0.3,116.9,14.74,24.78,4.46,453.9,Poor,0,22,10,6,2023,False,False,False,256.0857142857143,154.5419946009436,305.2142857142857,181.4641601765237,87.14285714285714,40.950533457773204,33.04285714285714,26.948213122138252,5.967142857142856,3.706726832331157,96.32857142857142,54.3099657609207,110.4,79.4,358.8,331.9,360.9,46.9,30.2,109.3,46.2,36.5,33.1,54.4,4.66,8.65,9.97,137.2,90.3,41.4,3
2023-10-23,Delhi,340.2,449.4,150.5,46.7,69.5,7.5,3.54,27.4,61.2,14.03,6.05,1.28,364.2,Satisfactory,0,23,10,0,2023,False,False,False,233.55714285714285,121.34501579027807,291.57142857142856,163.10162184239198,72.72857142857143,33.13566629709408,26.271428571428572,19.682709356667324,5.535714285714286,3.8007799951363346,79.15714285714286,40.0630693258707,173.0,110.4,79.4,216.6,331.9,360.9,90.0,30.2,109.3,0.3,36.5,33.1,9.45,4.66,8.65,116.9,137.2,90.3,1
2023-10-24,Delhi,140.6,201.1,188.0,22.4,123.2,27.0,8.71,76.2,92.7,19.76,29.15,6.88,369.4,Satisfactory,0,24,10,1,2023,False,False,False,201.15714285714284,109.33623762112362,299.95714285714286,155.48502454301658,59.54285714285715,31.99520053293677,32.6,27.402189693526203,6.5442857142857145,3.5244945601833244,88.85714285714286,32.146480219087564,340.2,173.0,110.4,449.4,216.6,331.9,46.7,90.0,30.2,27.4,0.3,36.5,3.54,9.45,4.66,61.2,116.9,137.2,1
2023-10-25,Delhi,186.3,394.4,32.3,5.0,17.2,45.8,4.2,95.8,27.2,15.67,7.55,5.92,225.8,Moderate,0,25,10,2,2023,False,False,False,198.3857142857143,109.44771093344701,285.88571428571424,138.66027343320437,49.97142857142858,37.2393481094798,46.24285714285714,32.02430624504125,7.025714285714286,2.7614178552744404,80.98571428571428,39.84400534465329,140.6,340.2,173.0,201.1,449.4,216.6,22.4,46.7,90.0,76.2,27.4,0.3,8.71,3.54,9.45,92.7,61.2,116.9,2
2023-10-26,Delhi,107.7,554.0,35.6,71.1,97.3,7.9,6.94,35.0,28.5,12.48,29.62,9.13,357.5,Satisfactory,0,26,10,3,2023,False,False,False,162.5142857142857,86.94504832692513,358.32857142857137,124.76334550240371,53.52857142857143,38.0005137809875,43.471428571428575,32.04016824163659,6.5928571428571425,2.441978120880095,79.14285714285714,42.208247896308,186.3,140.6,340.2,394.4,201.1,449.4,5.0,22.4,46.7,95.8,76.2,27.4,4.2,8.71,3.54,27.2,92.7,61.2,1
2023-10-27,Delhi,62.3,368.7,95.6,114.7,60.1,29.8,0.14,74.3,167.7,18.97,1.15,9.1,444.2,Good,0,27,10,4,2023,False,False,False,160.07142857142858,89.8608130070368,359.4428571428571,124.82495553297548,54.300000000000004,39.35217063051678,49.357142857142854,33.56530237923565,5.377142857142857,3.2362875556503212,90.2,54.08524136336391,107.7,186.3,140.6,554.0,394.4,201.1,71.1,5.0,22.4,35.0,95.8,76.2,6.94,4.2,8.71,28.5,27.2,92.7,0
2023-10-28,Delhi,388.5,50.3,117.0,50.8,119.5,8.1,2.87,40.8,127.9,19.65,11.87,9.97,137.4,Moderate,0,28,10,5,2023,False,False,False,199.79999999999998,120.4945641927467,319.2142857142857,171.74105923910886,57.24285714285715,37.99644093608639,49.97142857142857,33.32930213719423,5.121428571428572,3.370338403243946,88.87142857142855,52.83814008478199,62.3,107.7,186.3,368.7,554.0,394.4,114.7,71.1,5.0,74.3,35.0,95.8,0.14,6.94,4.2,167.7,28.5,27.2,2
2023-10-29,Delhi,293.3,582.4,180.4,119.0,87.5,10.2,3.07,51.1,168.7,17.47,4.24,8.37,328.4,Moderate,0,29,10,6,2023,False,False,False,216.9857142857143,124.54598118193697,371.4714285714286,189.9961904379985,61.38571428571429,43.36501772056302,57.22857142857142,25.266625832358027,4.21,2.8228826873723794,96.27142857142857,60.49090053569251,388.5,62.3,107.7,50.3,368.7,554.0,50.8,114.7,71.1,40.8,74.3,35.0,2.87,0.14,6.94,127.9,167.7,28.5,2
2023-10-30,Delhi,291.6,281.6,81.7,12.4,80.7,30.2,5.33,28.6,111.5,16.67,25.11,1.64,441.5,Severe,0,30,10,0,2023,False,False,False,210.04285714285714,117.69899259187744,347.5,189.10883991324437,56.48571428571429,47.07973479716517,57.4,25.033510873760147,4.465714285714286,2.8331305249544365,103.45714285714284,58.588049325860986,293.3,388.5,62.3,582.4,50.3,368.7,119.0,50.8,114.7,51.1,40.8,74.3,3.07,2.87,0.14,168.7,127.9,167.7,5
2023-10-31,Delhi,42.3,176.9,120.8,64.4,110.9,15.4,5.69,54.6,13.6,17.63,23.46,4.13,360.6,Good,0,31,10,1,2023,False,False,False,196.0,132.321111946154,344.04285714285714,192.42342942187662,62.48571428571429,44.62400058904863,54.31428571428571,23.621348294246356,4.034285714285715,2.24876897540898,92.15714285714286,67.89712456216037,291.6,293.3,388.5,281.6,582.4,50.3,12.4,119.0,50.8,28.6,51.1,40.8,5.33,3.07,2.87,111.5,168.7,127.9,0
2023-11-01,Delhi,480.6,337.3,157.5,78.5,1.9,36.8,2.47,47.7,62.4,12.75,29.36,8.19,165.6,Satisfactory,0,1,11,2,2023,False,False,False,238.04285714285714,170.08973961944181,335.88571428571424,191.13891482872995,72.9857142857143,36.80558963760023,47.44285714285714,14.944213723362022,3.7871428571428574,2.3214127471988264,97.18571428571428,63.441795596999185,42.3,291.6,293.3,176.9,281.6,582.4,64.4,12.4,119.0,54.6,28.6,51.1,5.69,5.33,3.07,13.6,111.5,168.7,1
2023-11-02,Delhi,435.5,465.5,85.3,14.1,166.6,34.3,6.67,42.5,139.5,8.83,5.09,6.77,493.4,Severe,0,2,11,3,2023,False,False,False,284.87142857142857,173.31703815345375,323.24285714285713,176.68787788208869,64.84285714285716,43.06533242810096,48.51428571428572,14.151257726368124,3.7485714285714287,2.261772377078283,113.04285714285713,56.95290034004285,480.6,42.3,291.6,337.3,176.9,281.6,78.5,64.4,12.4,47.7,54.6,28.6,2.47,5.69,5.33,62.4,13.6,111.5,5
2023-11-03,Delhi,415.1,301.3,156.2,55.8,204.2,46.6,4.21,84.7,162.2,12.76,4.44,4.8,87.4,Satisfactory,0,3,11,4,2023,False,False,False,335.2714285714286,147.12415068331163,313.61428571428576,175.6311516462017,56.42857142857144,37.03191030654992,50.0,17.46711195361153,4.33,1.6082288394379807,112.25714285714285,56.1048083840371,435.5,480.6,42.3,465.5,337.3,176.9,14.1,78.5,64.4,42.5,47.7,54.6,6.67,2.47,5.69,139.5,62.4,13.6,1
2023-11-04,Delhi,377.1,429.7,139.9,63.8,183.5,29.3,8.24,37.2,143.6,5.61,7.7,8.8,361.7,Severe,0,4,11,5,2023,False,False,False,333.64285714285717,146.4985080372593,367.8142857142857,134.57080451781223,58.28571428571429,37.02856683568432,49.48571428571429,17.832314167584283,5.097142857142857,2.023006955711508,114.49999999999999,57.13866175075036,415.1,435.5,480.6,301.3,465.5,337.3,55.8,14.1,78.5,84.7,42.5,47.7,4.21,6.67,2.47,162.2,139.5,62.4,5
2023-11-05,Delhi,293.0,260.8,133.0,2.7,172.8,30.5,6.65,21.1,154.4,12.23,9.69,3.12,217.8,Very Poor,0,5,11,6,2023,False,False,False,333.59999999999997,146.51232030105888,321.87142857142857,99.40289590492523,41.67142857142858,30.816646707350774,45.2,20.74656598090386,5.6085714285714285,1.872008089115606,112.45714285714287,55.09706154121276,377.1,415.1,435.5,429.7,301.3,465.5,63.8,55.8,14.1,37.2,84.7,42.5,8.24,4.21,6.67,143.6,162.2,139.5,4
2023-11-06,Delhi,260.8,386.9,117.5,44.3,18.1,1.4,6.86,83.2,141.6,16.43,23.01,8.26,359.1,Satisfactory,0,6,11,0,2023,False,False,False,329.2,148.43375626857951,336.9142857142857,100.25677746951153,46.22857142857144,27.996173207881085,53.0,23.54102801493596,5.827142857142857,1.9226952808120972,116.75714285714285,56.17395176719235,293.0,377.1,415.1,260.8,429.7,301.3,2.7,63.8,55.8,21.1,37.2,84.7,6.65,8.24,4.21,154.4,143.6,162.2,1
2023-11-07,Delhi,204.6,277.4,91.0,38.9,247.3,21.2,6.33,72.8,164.2,5.91,25.41,5.69,21.0,Severe,0,7,11,1,2023,False,False,False,352.38571428571424,101.36237679026434,351.2714285714286,78.31880817712612,42.58571428571429,26.87417772828387,55.60000000000001,24.722594254379274,5.91857142857143,1.9302886534697987,138.27142857142857,34.88661225005529,260.8,293.0,377.1,386.9,260.8,429.7,44.3,2.7,63.8,83.2,21.1,37.2,6.86,6.65,8.24,141.6,154.4,143.6,5
2023-11-08,Delhi,346.9,180.2,5.9,130.5,128.4,45.4,9.96,15.6,151.4,17.16,25.52,0.92,283.4,Satisfactory,0,8,11,2,2023,False,False,False,333.2857142857143,84.34404599755791,328.82857142857137,101.93745981868206,50.01428571428572,41.60554564684133,51.01428571428571,29.033396205716173,6.988571428571428,1.7692882615280274,150.9857142857143,9.889123414375826,204.6,260.8,293.0,277.4,386.9,260.8,38.9,44.3,2.7,72.8,83.2,21.1,6.33,6.86,6.65,164.2,141.6,154.4,1
2023-11-09,Delhi,279.6,18.2,170.3,32.0,202.2,0.7,7.45,45.3,156.1,13.1,10.43,4.74,182.2,Good,0,9,11,3,2023,False,False,False,311.0142857142857,72.62436295925869,264.9285714285714,136.36717242168388,52.57142857142857,39.52854303267054,51.41428571428571,28.915591444261135,7.1000000000000005,1.7704425058912752,153.35714285714286,8.579405018775187,346.9,204.6,260.8,180.2,277.4,386.9,130.5,38.9,44.3,15.6,72.8,83.2,9.96,6.33,6.86,151.4,164.2,141.6,0
2023-11-10,Delhi,1.1,445.4,199.5,81.8,174.0,9.1,8.78,17.6,69.1,6.76,12.27,2.48,302.0,Satisfactory,0,10,11,4,2023,False,False,False,251.8714285714286,124.07905697962238,285.5142857142857,152.67432035295815,56.28571428571429,41.07381276723737,41.82857142857143,27.107607436887104,7.752857142857144,1.3098055108260762,140.05714285714285,32.20889406891908,279.6,346.9,204.6,18.2,180.2,277.4,32.0,130.5,38.9,45.3,15.6,72.8,7.45,9.96,6.33,156.1,151.4,164.2,1
2023-11-11,Delhi,229.7,227.7,175.5,2.1,246.3,12.7,2.39,16.2,2.3,15.79,11.07,3.7,241.0,Moderate,0,11,11,5,2023,False,False,False,230.81428571428572,111.11497691687683,256.65714285714284,139.3918440601017,47.47142857142858,45.56704636341575,38.82857142857143,28.81357980106561,6.917142857142857,2.3779382826705984,119.87142857142858,61.01463524668247,1.1,279.6,346.9,445.4,18.2,180.2,81.8,32.0,130.5,17.6,45.3,15.6,8.78,7.45,9.96,69.1,156.1,151.4,2
2023-11-12,Delhi,343.7,232.3,103.3,40.6,90.0,47.7,9.56,40.7,179.1,14.53,19.63,8.11,349.7,Good,0,12,11,6,2023,False,False,False,238.05714285714288,117.32301361544336,252.58571428571426,139.66662007045304,52.88571428571429,41.42396361895774,41.628571428571426,27.735820057927086,7.332857142857144,2.5700565122561754,123.4,63.98614433349348,229.7,1.1,279.6,227.7,445.4,18.2,2.1,81.8,32.0,16.2,17.6,45.3,2.39,8.78,7.45,2.3,69.1,156.1,0
2023-11-13,Delhi,167.5,39.6,122.1,114.3,18.6,20.0,7.26,92.8,63.8,3.34,5.14,9.25,360.3,Moderate,0,13,11,0,2023,False,False,False,224.72857142857143,119.58654765880797,202.97142857142856,145.56335063338722,62.88571428571429,47.070281798300435,43.0,30.256734787481555,7.390000000000001,2.5622255950637713,112.28571428571429,66.98456112098833,343.7,229.7,1.1,232.3,227.7,445.4,40.6,2.1,81.8,40.7,16.2,17.6,9.56,2.39,8.78,179.1,2.3,69.1,2
2023-11-14,Delhi,102.9,445.5,161.4,124.0,96.5,7.7,2.85,96.9,89.4,16.76,10.82,2.12,314.2,Poor,0,14,11,1,2023,False,False,False,210.2,128.29987009606293,226.98571428571427,171.4525340395145,75.04285714285716,50.693091480097394,46.44285714285714,35.18289627754072,6.892857142857143,3.086204326167835,101.6,63.180904288136446,167.5,343.7,229.7,39.6,232.3,227.7,114.3,40.6,2.1,92.8,40.7,16.2,7.26,9.56,2.39,63.8,179.1,2.3,3
2023-11-15,Delhi,48.1,533.2,61.5,117.9,152.7,25.5,3.34,56.1,67.8,5.28,27.62,1.45,156.9,Poor,0,15,11,2,2023,False,False,False,167.51428571428573,124.90007243888216,277.4142857142857,204.18652770258294,73.24285714285715,48.57519453187522,52.228571428571435,32.49275377094172,5.9471428571428575,3.0028526120214036,89.65714285714286,60.02074244633696,102.9,167.5,343.7,445.5,39.6,232.3,124.0,114.3,40.6,96.9,92.8,40.7,2.85,7.26,9.56,89.4,63.8,179.1,3
2023-11-16,Delhi,351.2,217.4,54.2,55.7,120.8,11.7,0.82,98.3,86.2,3.47,9.23,8.63,289.5,Moderate,0,16,11,3,2023,False,False,False,177.74285714285716,137.8677126468562,305.87142857142857,173.63459442447532,76.62857142857145,45.97795538029482,59.800000000000004,36.532998781923204,5.0,3.4605442731840124,79.67142857142856,52.463057297038766,48.1,102.9,167.5,533.2,445.5,39.6,117.9,124.0,114.3,56.1,96.9,92.8,3.34,2.85,7.26,67.8,89.4,63.8,2
2023-11-17,Delhi,166.7,40.4,0.8,121.0,100.4,11.0,6.29,45.9,30.0,6.97,16.09,0.76,381.3,Poor,0,17,11,4,2023,False,False,False,201.40000000000003,114.77997792878895,248.0142857142857,186.39945840918529,82.22857142857144,49.0006705493478,63.84285714285714,32.418917170013465,4.644285714285714,3.1182840213962635,74.08571428571429,55.75441473017857,351.2,48.1,102.9,217.4,533.2,445.5,55.7,117.9,124.0,98.3,56.1,96.9,0.82,3.34,2.85,86.2,67.8,89.4,3
2023-11-18,Delhi,216.9,72.6,10.2,45.5,242.9,45.5,2.07,5.3,89.2,13.52,18.48,7.65,297.7,Severe,0,18,11,5,2023,False,False,False,199.57142857142858,114.35515896081088,225.8571428571429,198.06963301780755,88.42857142857143,38.87097092886148,62.285714285714285,35.22870177243878,4.598571428571428,3.1589208525034254,86.5,45.91256182498777,166.7,351.2,48.1,40.4,217.4,533.2,121.0,55.7,117.9,45.9,98.3,56.1,6.29,0.82,3.34,30.0,86.2,67.8,5
